,CO_MUNICIPIO,NO_MUNICIPIO,AFD_INF_12,AFD_FUN_12,AFD_MED_12,ATU_INF,ATU_AF,ATU_EM,HAD_INF,HAD_AI,HAD_EM,MEDIA_INSE,IED_1,IED_2,IED_3,IED_4,IED_56,IRD_0A2,IRD_2A3,IRD_3A4,IRD_4A5,TDI_FUN,TDI_MED,REGIAO
600,3553856.0,Taquarivaí,93.3,85.6,46.6,19.3,19.6,26.6,5.5,4.6,4.9,5.0,38.2,7.1,14.3,23.8,16.6,14.3,14.3,71.4,0.0,3.7,13.1,SP - Capital
601,3553906.0,Tarabai,88.6,72.2,47.2,16.1,20.2,16.2,7.2,5.5,5.0,5.25,28.8,7.7,23.1,32.7,7.7,0.0,33.3,33.3,33.4,2.1,16.6,SP - Capital
602,3553955.0,Tarumã,67.2,84.6,55.7,22.8,25.1,26.4,8.3,6.9,5.5,5.41,24.8,15.0,27.8,24.1,8.3,20.0,30.0,50.0,0.0,2.7,8.8,SP - Capital
603,3554003.0,Tatuí,44.1,73.60000000000001,63.0,14.7,23.9,32.0,6.7,5.7,6.3,5.29,27.4,13.6,27.8,24.3,6.9,9.3,35.1,48.5,7.1,3.4,7.1,SP - Capital
604,3554102.0,Taubaté,53.300000000000004,75.60000000000001,68.1,12.3,23.6,28.3,8.3,5.9,6.1,5.42,10.7,14.0,40.6,28.1,6.6000000000000005,26.1,47.3,20.8,5.8,3.6,9.4,SP - Capital
605,3554201.0,Tejupá,71.9,81.9,48.4,13.8,16.8,15.5,9.7,5.4,4.7,4.97,30.7,9.6,5.8,32.7,21.2,10.0,30.0,40.0,20.0,4.3,10.9,SP - Capital
606,3554300.0,Teodoro Sampaio,83.2,76.8,53.4,14.2,19.3,16.7,5.9,5.8,5.9,5.19,20.0,9.2,26.9,26.6,17.3,19.2,23.1,50.0,7.7,2.2,6.8,SP - Capital
607,3554409.0,Terra Roxa,93.5,93.9,67.5,16.0,19.0,24.7,6.3,6.0,7.7,5.31,37.0,14.8,5.6,33.3,9.3,14.3,14.3,57.1,14.3,1.0,7.5,SP - Capital
608,3554508.0,Tietê,55.4,76.2,65.5,13.4,21.1,30.5,9.2,5.5,5.7,5.39,21.5,19.0,25.3,26.3,7.9,2.7,10.8,83.8,2.7,3.6,7.7,SP - Capital
609,3554607.0,Timburi,86.8,83.5,57.1,12.4,19.4,25.7,8.1,5.4,5.6,5.23,34.9,0.0,0.0,56.5,8.6,0.0,100.0,0.0,0.0,4.1,3.9,SP - Capital
610,3554656.0,Torre de Pedra,50.0,82.1,80.0,17.3,24.5,17.4,6.7,5.7,4.7,5.3,15.0,20.0,15.0,15.0,35.0,0.0,33.3,66.7,0.0,8.2,12.9,SP - Capital
611,3554706.0,Torrinha,66.7,76.5,60.2,17.0,24.4,26.5,7.4,6.2,5.6,5.43,15.5,21.5,21.5,35.4,6.1,12.5,50.0,25.0,12.5,2.6,10.1,SP - Capital
612,3554755.0,Trabiju,85.7,71.8,39.7,13.4,14.1,16.5,5.3,4.9,7.2,4.99,31.5,15.8,0.0,47.4,5.3,0.0,33.3,66.7,0.0,8.0,15.5,SP - Capital
613,3554805.0,Tremembé,58.2,80.30000000000001,67.4,15.4,23.1,31.5,5.1,5.1,5.9,5.22,22.7,20.6,25.2,25.5,6.0,35.5,38.7,19.4,6.4,6.3,12.5,SP - Capital
614,3554904.0,Três Fronteiras,54.5,83.5,66.0,15.4,24.7,27.5,6.8,6.1,5.7,5.53,24.5,8.9,20.0,42.2,4.4,0.0,33.3,33.3,33.4,4.5,5.3,SP - Capital
615,3554953.0,Tuiuti,53.3,78.1,82.1,17.4,22.3,29.8,7.6,5.8,6.7,5.21,31.1,6.3,18.8,29.2,14.6,0.0,33.3,50.0,16.7,2.9,13.4,SP - Capital
616,3555000.0,Tupã,47.6,77.9,65.8,15.0,22.4,32.2,7.9,6.4,6.3,5.45,16.8,26.2,28.8,20.8,7.4,17.0,34.0,42.6,6.4,2.4,5.3,SP - Capital
617,3555109.0,Tupi Paulista,63.2,77.8,62.4,10.8,21.8,28.8,5.9,5.3,6.7,5.48,35.7,9.2,26.5,19.4,9.2,0.0,27.3,54.5,18.2,1.9,4.2,SP - Capital
618,3555208.0,Turiúba,21.1,58.9,53.6,12.3,19.1,19.0,8.3,8.7,9.0,5.27,27.2,9.1,27.3,36.4,0.0,0.0,0.0,33.3,66.7,5.8,7.0,SP - Capital
619,3555307.0,Turmalina,37.0,80.5,35.7,15.6,15.9,13.3,9.6,8.5,9.1,5.31,20.0,4.0,8.0,64.0,4.0,0.0,25.0,75.0,0.0,4.2,15.0,SP - Capital
620,3555356.0,Ubarana,72.5,74.7,55.2,18.4,22.4,25.9,8.4,4.9,6.8,5.06,36.3,3.0,27.3,18.2,15.2,0.0,16.7,50.0,33.3,6.5,14.3,SP - Capital
621,3555406.0,Ubatuba,59.4,79.2,59.5,20.6,23.7,26.6,6.6,5.4,5.7,5.05,29.9,15.8,21.8,25.9,6.6,6.7,61.3,30.7,1.3,5.0,8.5,SP - Capital
622,3555505.0,Ubirajara,43.5,80.3,58.9,16.2,20.8,28.3,5.9,5.9,6.2,5.06,31.8,9.1,38.6,15.9,4.6,20.0,0.0,60.0,20.0,5.2,12.9,SP - Capital
623,3555604.0,Uchoa,97.4,79.6,67.7,13.8,20.0,22.8,9.1,5.0,5.2,5.45,40.3,3.5,21.1,28.1,7.0,0.0,42.9,57.1,0.0,8.0,27.7,SP - Capital
624,3555703.0,União Paulista,100.0,80.3,52.0,15.1,22.4,25.0,7.8,8.8,5.2,5.16,17.4,26.1,34.8,21.7,0.0,0.0,50.0,50.0,0.0,3.0,10.1,SP - Capital
625,3555802.0,Urânia,51.5,81.3,55.4,18.7,24.0,25.0,7.2,7.8,6.9,5.29,30.1,12.7,34.9,17.5,4.800000000000001,33.3,16.7,50.0,0.0,2.4,8.0,SP - Capital
626,3555901.0,Uru,50.0,77.8,67.9,13.2,22.1,13.0,6.8,8.7,8.5,5.39,12.5,20.8,29.2,33.3,4.2,0.0,50.0,50.0,0.0,1.0,5.1,SP - Capital
627,3556008.0,Urupês,86.7,83.8,72.8,16.9,19.2,25.3,7.1,5.3,5.6,5.34,36.5,9.7,22.6,25.8,5.4,0.0,11.1,77.8,11.1,1.4,8.6,SP - Capital
628,3556107.0,Valentim Gentil,85.3,80.2,59.5,18.4,24.7,34.1,6.2,5.9,7.0,5.29,46.6,16.4,28.8,8.2,0.0,0.0,33.3,0.0,66.7,3.5,7.5,SP - Capital
629,3556206.0,Valinhos,61.3,81.1,71.0,13.9,22.2,30.3,6.5,5.3,5.8,5.59,20.9,18.6,30.3,24.9,5.3,14.3,24.7,44.2,16.8,9.0,14.4,SP - Capital
630,3556305.0,Valparaíso,66.2,78.8,59.7,18.8,25.4,26.0,6.8,5.6,5.4,5.17,21.7,15.3,16.5,33.5,13.0,15.8,31.6,31.6,21.0,2.9,5.2,SP - Capital
631,3556354.0,Vargem,69.7,69.7,45.3,17.1,22.8,27.1,6.3,5.0,4.0,5.3,25.4,9.8,27.5,31.4,5.9,0.0,60.0,30.0,10.0,8.4,11.4,SP - Capital
632,3556404.0,Vargem Grande do Sul,66.6,71.1,67.3,13.4,21.6,29.6,5.6,5.8,5.8,5.33,19.2,5.7,33.0,34.7,7.4,0.0,20.8,66.7,12.5,3.6,14.6,SP - Capital
633,3556453.0,Vargem Grande Paulista,58.6,78.5,58.0,15.6,23.6,28.4,6.4,5.5,6.1,5.37,18.0,13.9,36.1,26.7,5.300000000000001,6.7,40.0,48.9,4.4,3.8,11.8,SP - Capital
634,3556503.0,Várzea Paulista,48.9,76.1,60.9,14.4,27.9,33.6,5.8,5.7,5.6,5.34,17.7,25.0,35.6,17.2,4.5,6.1,73.5,16.3,4.1,3.0,8.1,SP - Capital
635,3556602.0,Vera Cruz,88.9,85.0,65.7,17.4,21.5,25.0,6.5,6.4,7.0,5.33,23.0,26.2,26.2,24.6,0.0,12.5,12.5,62.5,12.5,2.7,7.2,SP - Capital
636,3556701.0,Vinhedo,46.1,81.30000000000001,67.5,14.5,21.9,30.4,9.5,8.1,5.9,5.59,25.3,15.1,26.8,27.9,4.8999999999999995,1.8,41.8,54.5,1.9,8.3,12.1,SP - Capital
637,3556800.0,Viradouro,45.3,81.6,64.4,16.5,24.2,25.9,7.2,5.9,5.2,5.23,26.9,13.8,20.0,28.3,11.0,0.0,46.7,33.3,20.0,2.3,2.3,SP - Capital
638,3556909.0,Vista Alegre do Alto,93.2,75.6,47.6,13.5,22.3,20.6,7.9,5.9,4.9,4.97,22.4,3.4,20.7,46.6,6.9,20.0,0.0,40.0,40.0,4.1,7.3,SP - Capital
639,3556958.0,Vitória Brasil,100.0,70.8,48.0,15.7,21.1,24.8,4.5,5.1,4.3,5.16,31.5,10.5,21.1,31.6,5.3,0.0,66.7,0.0,33.3,1.6,9.8,SP - Capital
640,3557006.0,Votorantim,68.5,86.80000000000001,61.8,19.9,25.2,29.1,6.8,5.9,5.9,5.37,23.7,18.1,32.7,21.5,4.0,17.7,38.0,40.5,3.8,2.1,5.8,SP - Capital
641,3557105.0,Votuporanga,59.5,77.0,64.0,19.2,25.4,33.3,9.1,6.8,6.7,5.37,13.6,21.4,35.8,22.5,6.699999999999999,6.7,28.3,53.3,11.7,3.0,5.5,SP - Capital
642,3557154.0,Zacarias,80.0,67.2,60.7,12.1,19.1,29.3,4.8,6.7,7.5,5.24,24.3,3.4,37.9,31.0,3.4,0.0,33.3,66.7,0.0,5.6,8.0,SP - Capital
643,3557204.0,Chavantes,60.4,77.1,55.7,14.7,21.1,23.0,6.5,5.2,5.2,5.13,21.1,6.1,16.7,41.2,14.899999999999999,9.1,27.3,63.6,0.0,3.0,9.3,SP - Capital
644,3557303.0,Estiva Gerbi,94.5,80.2,73.8,16.3,21.1,26.4,8.1,8.1,5.0,5.37,18.3,19.1,40.9,13.9,7.8,0.0,50.0,50.0,0.0,7.7,11.5,SP - Capital
